Project,Course Code,Course Title,Course UniqueID,QuestionKey,Enrollments,Respondents,ResponseRate,Mean,Std,Value,OptionRespondents,OptionResponseRate,Comments,BenchmarkLabel1,BenchmarkMean1,BenchmarkStd1
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737241-0,143,70,48.9510498,3.700000048,1.120946765,5,19,27.1428566,,Professors in Department,3.922339028,1.051262148
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737241-0,15,12,80,3.833333254,0.834847093,2,1,8.333333015,,Professors in Department,3.922339028,1.051262148
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737241-0,15,12,80,3.833333254,0.834847093,3,2,16.66666603,,Professors in Department,3.922339028,1.051262148
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737241-0,15,12,80,3.833333254,0.834847093,4,7,58.33333206,,Professors in Department,3.922339028,1.051262148
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737241-0,15,12,80,3.833333254,0.834847093,5,2,16.66666603,,Professors in Department,3.922339028,1.051262148
Spring 2024 16 Week 4/15-4/28 (1),wl.202420.ECE.69900.032.61441,Research PhD Thesis,wl.202420.ECE.69900.032.61441,737241-0,4,1,25,5,0,5,1,100,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737241-0,27,15,55.55555725,4.266666889,0.703731537,3,2,13.33333302,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737241-0,27,15,55.55555725,4.266666889,0.703731537,4,7,46.66666794,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737241-0,27,15,55.55555725,4.266666889,0.703731537,5,6,40,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737241-0,14,13,92.85713959,4.153846264,0.898717046,3,4,30.76922989,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737241-0,14,13,92.85713959,4.153846264,0.898717046,4,3,23.07692337,,Professors in Department,3.922339028,1.051262148
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737241-0,14,13,92.85713959,4.153846264,0.898717046,5,6,46.15384674,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737241-0,3,2,66.66666412,4.5,0.707106769,4,1,50,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737241-0,3,2,66.66666412,4.5,0.707106769,5,1,50,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737241-0,14,8,57.1428566,4.125,0.353553385,4,7,87.5,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737241-0,14,8,57.1428566,4.125,0.353553385,5,1,12.5,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737241-0,9,7,77.77777863,4.285714149,1.112697244,2,1,14.28571415,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737241-0,9,7,77.77777863,4.285714149,1.112697244,4,2,28.5714283,,Professors in Department,3.922339028,1.051262148
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737241-0,9,7,77.77777863,4.285714149,1.112697244,5,4,57.1428566,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737241-0,25,8,32,2.875,1.72688818,1,3,37.5,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737241-0,25,8,32,2.875,1.72688818,3,2,25,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737241-0,25,8,32,2.875,1.72688818,4,1,12.5,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737241-0,25,8,32,2.875,1.72688818,5,2,25,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737241-0,24,10,41.66666794,4.300000191,0.948683321,2,1,10,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737241-0,24,10,41.66666794,4.300000191,0.948683321,4,4,40,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737241-0,24,10,41.66666794,4.300000191,0.948683321,5,5,50,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737241-0,5,2,40,2,0,2,2,100,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737241-0,21,17,80.95237732,4.411764622,0.795206249,2,1,5.882352829,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737241-0,21,17,80.95237732,4.411764622,0.795206249,4,7,41.17647171,,Professors in Department,3.922339028,1.051262148
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737241-0,21,17,80.95237732,4.411764622,0.795206249,5,9,52.94117737,,Professors in Department,3.922339028,1.051262148
Fall 2023 16 Week 11/27-12/10,wl.202410.ECE.69900.088.50065,Research PhD Thesis,wl.202410.ECE.69900.088.50065,737242-0,4,1,25,5,0,5,1,100,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737242-0,72,26,36.11111069,4,0.800000012,2,1,3.846153736,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737242-0,72,26,36.11111069,4,0.800000012,3,5,19.23077011,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737242-0,72,26,36.11111069,4,0.800000012,4,13,50,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737242-0,72,26,36.11111069,4,0.800000012,5,7,26.92307663,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.17920.023.11485,First Year Part In VIP,wl.202410.VIP.17920.023.11485,737242-0,1,1,100,5,0,5,1,100,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737242-0,7,5,71.42857361,4.800000191,0.44721359,4,1,20,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737242-0,7,5,71.42857361,4.800000191,0.44721359,5,4,80,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737242-0,3,3,100,5,0,5,3,100,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47920.023.10351,Senior Part In VIP,wl.202410.VIP.47920.023.10351,737242-0,1,1,100,5,0,5,1,100,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737242-0,3,3,100,5,0,5,3,100,,Professors in Department,4.026281209,0.976174563
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47922.023.11512,Senior Design Part In VIP II,wl.202410.VIP.47922.023.11512,737242-0,1,1,100,5,0,5,1,100,,Professors in Department,4.026281209,0.976174563
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737242-0,130,55,42.30769348,3.909090996,0.986440063,2,7,12.72727299,,Professors in Department,4.026281209,0.976174563
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737242-0,130,55,42.30769348,3.909090996,0.986440063,3,8,14.54545498,,Professors in Department,4.026281209,0.976174563
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737242-0,130,55,42.30769348,3.909090996,0.986440063,4,23,41.81818008,,Professors in Department,4.026281209,0.976174563
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737242-0,130,55,42.30769348,3.909090996,0.986440063,5,17,30.90909004,,Professors in Department,4.026281209,0.976174563
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737242-0,18,17,94.44444275,4.352941036,0.606339037,3,1,5.882352829,,Professors in Department,4.026281209,0.976174563
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737242-0,18,17,94.44444275,4.352941036,0.606339037,4,9,52.94117737,,Professors in Department,4.026281209,0.976174563
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737242-0,18,17,94.44444275,4.352941036,0.606339037,5,7,41.17647171,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737242-0,121,43,35.53718948,3.76744175,1.269368172,1,2,4.651162624,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737242-0,121,43,35.53718948,3.76744175,1.269368172,2,8,18.6046505,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737242-0,121,43,35.53718948,3.76744175,1.269368172,3,4,9.302325249,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737242-0,121,43,35.53718948,3.76744175,1.269368172,4,13,30.2325573,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737242-0,121,43,35.53718948,3.76744175,1.269368172,5,16,37.20930099,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.17911.028.13564,First Year Part In VIP I,wl.202610.VIP.17911.028.13564,737242-0,2,2,100,4.5,0.707106769,4,1,50,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.17911.028.13564,First Year Part In VIP I,wl.202610.VIP.17911.028.13564,737242-0,2,2,100,4.5,0.707106769,5,1,50,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737242-0,14,13,92.85713959,4.846153736,0.375533819,4,2,15.38461494,,Professors in Department,4.026281209,0.976174563
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737242-0,14,13,92.85713959,4.846153736,0.375533819,5,11,84.61538696,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737242-0,143,70,48.9510498,3.728571415,1.062147498,1,2,2.857142925,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737242-0,143,70,48.9510498,3.728571415,1.062147498,2,8,11.4285717,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737242-0,143,70,48.9510498,3.728571415,1.062147498,3,15,21.4285717,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737242-0,143,70,48.9510498,3.728571415,1.062147498,4,27,38.57143021,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737242-0,143,70,48.9510498,3.728571415,1.062147498,5,18,25.7142849,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737242-0,15,12,80,4,0.603022695,3,2,16.66666603,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737242-0,15,12,80,4,0.603022695,4,8,66.66666412,,Professors in Department,4.026281209,0.976174563
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737242-0,15,12,80,4,0.603022695,5,2,16.66666603,,Professors in Department,4.026281209,0.976174563
Spring 2024 16 Week 4/15-4/28 (1),wl.202420.ECE.69900.032.61441,Research PhD Thesis,wl.202420.ECE.69900.032.61441,737242-0,4,1,25,5,0,5,1,100,,Professors in Department,4.026281209,0.976174563
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737242-0,27,15,55.55555725,4.466666698,0.516397774,4,8,53.33333206,,Professors in Department,4.026281209,0.976174563
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737242-0,27,15,55.55555725,4.466666698,0.516397774,5,7,46.66666794,,Professors in Department,4.026281209,0.976174563
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737242-0,14,13,92.85713959,4.461538315,0.660225272,3,1,7.692307472,,Professors in Department,4.026281209,0.976174563
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737242-0,14,13,92.85713959,4.461538315,0.660225272,4,5,38.46154022,,Professors in Department,4.026281209,0.976174563
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737242-0,14,13,92.85713959,4.461538315,0.660225272,5,7,53.84615326,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737242-0,3,2,66.66666412,4.5,0.707106769,4,1,50,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737242-0,3,2,66.66666412,4.5,0.707106769,5,1,50,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737242-0,14,8,57.1428566,4.25,0.462910056,4,6,75,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737242-0,14,8,57.1428566,4.25,0.462910056,5,2,25,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737242-0,9,7,77.77777863,4.428571224,0.786795795,3,1,14.28571415,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737242-0,9,7,77.77777863,4.428571224,0.786795795,4,2,28.5714283,,Professors in Department,4.026281209,0.976174563
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737242-0,9,7,77.77777863,4.428571224,0.786795795,5,4,57.1428566,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737242-0,25,8,32,4,0.755928934,3,2,25,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737242-0,25,8,32,4,0.755928934,4,4,50,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737242-0,25,8,32,4,0.755928934,5,2,25,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737242-0,24,10,41.66666794,4.400000095,0.966091812,2,1,10,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737242-0,24,10,41.66666794,4.400000095,0.966091812,4,3,30,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737242-0,24,10,41.66666794,4.400000095,0.966091812,5,6,60,,Professors in Department,4.026281209,0.976174563
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737242-0,5,2,40,4.5,0.707106769,4,1,50,,Professors in Department,4.026281209,0.976174563
